incident_hour,is_male,is_couple,Average high in ºF ,Average low in ºF ,Days with precipitation ,Av. precipitation in inch ,total_sunlight,total_dark
15,1,1,41,26,13,7.4,562,878
20,1,1,41,26,13,7.4,562,878
23,1,1,41,26,13,7.4,562,878
21,1,1,41,26,13,7.4,562,878
23,1,1,41,26,13,7.4,562,878
21,1,1,41,26,13,7.4,562,878
21,1,1,41,26,13,7.4,562,878
21,1,1,41,26,13,7.4,562,878
16,1,1,41,26,13,7.4,562,878
3,1,1,41,26,13,7.4,562,878
6,1,1,41,26,13,7.4,562,878
6,1,1,41,26,13,7.4,562,878
0,1,1,41,26,13,7.4,562,878
2,1,1,41,26,13,7.4,562,878
9,1,1,41,26,13,7.4,562,878
9,1,1,41,26,13,7.4,562,878
5,1,1,41,26,13,7.4,562,878
1,1,1,41,26,13,7.4,562,878
16,1,1,41,26,13,7.4,562,878
10,1,1,41,26,13,7.4,562,878
13,1,1,41,26,13,7.4,562,878
1,1,1,41,26,13,7.4,562,878
19,1,1,41,26,13,7.4,562,878
7,1,1,41,26,13,7.4,562,878
0,1,1,41,26,13,7.4,562,878
2,1,1,41,26,13,7.4,562,878
18,1,1,41,26,13,7.4,562,878
23,1,1,41,26,13,7.4,562,878
23,1,1,41,26,13,7.4,562,878
23,1,1,41,26,13,7.4,562,878
23,1,1,41,26,13,7.4,562,878
23,0,1,41,26,13,7.4,562,878
23,0,1,41,26,13,7.4,562,878
23,0,1,41,26,13,7.4,562,878
12,1,1,41,26,13,7.4,562,878
20,1,1,41,26,13,7.4,562,878
18,1,1,41,26,13,7.4,562,878
10,1,1,41,26,13,7.4,562,878
22,1,1,41,26,13,7.4,562,878
16,1,1,41,26,13,7.4,562,878
1,1,1,41,26,13,7.4,562,878
11,1,1,41,26,13,7.4,562,878
3,1,1,41,26,13,7.4,562,878
14,1,1,41,26,13,7.4,562,878
9,1,1,41,26,13,7.4,562,878
7,1,0,41,26,13,7.4,562,878
19,1,0,41,26,13,7.4,562,878
3,0,0,41,26,13,7.4,562,878
10,1,1,41,26,13,7.4,562,878
12,1,1,41,26,13,7.4,562,878
15,1,1,41,26,13,7.4,562,878
18,1,1,41,26,13,7.4,562,878
3,1,1,41,26,13,7.4,562,878
12,1,1,41,26,13,7.4,562,878
16,0,0,41,26,13,7.4,562,878
9,0,0,41,26,13,7.4,562,878
14,1,0,41,26,13,7.4,562,878
23,1,0,41,26,13,7.4,562,878
22,0,1,41,26,13,7.4,562,878
19,0,1,41,26,13,7.4,562,878
18,1,1,41,26,13,7.4,562,878
17,1,1,41,26,13,7.4,562,878
12,1,1,41,26,13,7.4,562,878
11,1,1,41,26,13,7.4,562,878
12,1,1,41,26,13,7.4,562,878
1,1,1,41,26,13,7.4,562,878
0,1,1,41,26,13,7.4,562,878
20,1,1,41,26,13,7.4,562,878
15,1,1,41,26,13,7.4,562,878
19,1,1,41,26,13,7.4,562,878
16,1,1,41,26,13,7.4,562,878
22,1,0,41,26,13,7.4,562,878
16,1,1,41,26,13,7.4,562,878
22,1,1,41,26,13,7.4,562,878
22,0,0,41,26,13,7.4,562,878
12,1,0,41,26,13,7.4,562,878
12,0,0,41,26,13,7.4,562,878
12,0,0,41,26,13,7.4,562,878
17,1,0,41,26,13,7.4,562,878
2,0,1,41,26,13,7.4,562,878
11,0,1,41,26,13,7.4,562,878
0,0,1,41,26,13,7.4,562,878
10,1,1,41,26,13,7.4,562,878
11,1,1,41,26,13,7.4,562,878
12,1,1,41,26,13,7.4,562,878
15,1,1,41,26,13,7.4,562,878
19,1,1,41,26,13,7.4,562,878
0,1,1,41,26,13,7.4,562,878
14,1,1,41,26,13,7.4,562,878
16,1,1,41,26,13,7.4,562,878
11,1,0,41,26,13,7.4,562,878
18,0,0,41,26,13,7.4,561,879
19,0,0,41,26,13,7.4,561,879
7,1,0,41,26,13,7.4,561,879
15,1,0,41,26,13,7.4,561,879
11,1,0,41,26,13,7.4,561,879
10,1,0,41,26,13,7.4,561,879
12,1,0,41,26,13,7.4,561,879
7,1,0,41,26,13,7.4,561,879
8,1,0,41,26,13,7.4,561,879
8,0,1,41,26,13,7.4,561,879
22,0,1,41,26,13,7.4,561,879
2,0,1,41,26,13,7.4,561,879
17,0,1,41,26,13,7.4,561,879
10,0,1,41,26,13,7.4,561,879
10,0,1,41,26,13,7.4,561,879
7,0,1,41,26,13,7.4,561,879
15,0,1,41,26,13,7.4,561,879
8,0,1,41,26,13,7.4,561,879
23,0,1,41,26,13,7.4,561,879
16,0,1,41,26,13,7.4,561,879
17,0,1,41,26,13,7.4,561,879
19,0,1,41,26,13,7.4,561,879
21,1,1,41,26,13,7.4,561,879
19,1,1,41,26,13,7.4,561,879
12,1,1,41,26,13,7.4,561,879
11,1,1,41,26,13,7.4,561,879
8,1,1,41,26,13,7.4,561,879
18,1,1,41,26,13,7.4,561,879
10,1,1,41,26,13,7.4,561,879
10,1,1,41,26,13,7.4,561,879
7,1,1,41,26,13,7.4,561,879
18,1,1,41,26,13,7.4,561,879
22,1,1,41,26,13,7.4,561,879
17,1,1,41,26,13,7.4,561,879
16,1,1,41,26,13,7.4,561,879
8,1,1,41,26,13,7.4,561,879
11,1,1,41,26,13,7.4,561,879
14,1,1,41,26,13,7.4,561,879
20,1,1,41,26,13,7.4,561,879
14,1,1,41,26,13,7.4,561,879
1,1,1,41,26,13,7.4,561,879
8,1,1,41,26,13,7.4,561,879
8,1,1,41,26,13,7.4,561,879
17,1,1,41,26,13,7.4,561,879
23,1,1,41,26,13,7.4,561,879
16,1,1,41,26,13,7.4,561,879
22,1,1,41,26,13,7.4,561,879
15,1,1,41,26,13,7.4,561,879
2,1,1,41,26,13,7.4,561,879
19,1,1,41,26,13,7.4,561,879
9,1,1,41,26,13,7.4,561,879
18,1,1,41,26,13,7.4,561,879
0,1,1,41,26,13,7.4,561,879
18,1,1,41,26,13,7.4,561,879
21,0,1,41,26,13,7.4,561,879
20,0,1,41,26,13,7.4,561,879
23,0,1,41,26,13,7.4,561,879
8,1,1,41,26,13,7.4,561,879
18,1,1,41,26,13,7.4,561,879
11,1,1,41,26,13,7.4,561,879
20,1,1,41,26,13,7.4,561,879
20,1,1,41,26,13,7.4,561,879
14,1,1,41,26,13,7.4,561,879
23,1,1,41,26,13,7.4,561,879
15,1,1,41,26,13,7.4,561,879
10,0,0,41,26,13,7.4,561,879
14,0,0,41,26,13,7.4,561,879
14,0,0,41,26,13,7.4,561,879
1,1,0,41,26,13,7.4,561,879
18,1,1,41,26,13,7.4,561,879
18,1,1,41,26,13,7.4,561,879
1,1,1,41,26,13,7.4,561,879
14,0,0,41,26,13,7.4,561,879
14,0,0,41,26,13,7.4,561,879
19,0,0,41,26,13,7.4,561,879
15,0,1,41,26,13,7.4,561,879
19,0,1,41,26,13,7.4,561,879
7,1,1,41,26,13,7.4,561,879
12,1,1,41,26,13,7.4,561,879
19,1,1,41,26,13,7.4,561,879
14,0,0,41,26,13,7.4,561,879
14,0,0,41,26,13,7.4,561,879
17,1,0,41,26,13,7.4,561,879
12,1,0,41,26,13,7.4,561,879
1,0,0,41,26,13,7.4,561,879
18,0,1,41,26,13,7.4,561,879
7,1,1,41,26,13,7.4,561,879
12,1,1,41,26,13,7.4,561,879
16,1,1,41,26,13,7.4,561,879
10,1,1,41,26,13,7.4,561,879
12,1,1,41,26,13,7.4,561,879
7,0,1,41,26,13,7.4,561,879
11,1,1,41,26,13,7.4,561,879
1,1,1,41,26,13,7.4,561,879
15,1,1,41,26,13,7.4,561,879
0,1,1,41,26,13,7.4,561,879
0,1,1,41,26,13,7.4,561,879
0,0,0,41,26,13,7.4,561,879
20,0,0,41,26,13,7.4,561,879
18,1,0,41,26,13,7.4,561,879
18,1,0,41,26,13,7.4,561,879
12,1,0,41,26,13,7.4,561,879
15,0,0,41,26,13,7.4,561,879
20,1,0,41,26,13,7.4,561,879
17,0,1,41,26,13,7.4,561,879
23,0,1,41,26,13,7.4,561,879
15,0,1,41,26,13,7.4,561,879
3,0,1,41,26,13,7.4,561,879
22,0,1,41,26,13,7.4,561,879
13,0,1,41,26,13,7.4,561,879
12,0,1,41,26,13,7.4,561,879
2,0,1,41,26,13,7.4,561,879
8,1,1,41,26,13,7.4,561,879
1,1,1,41,26,13,7.4,561,879
20,1,1,41,26,13,7.4,561,879
21,1,1,41,26,13,7.4,561,879
22,1,1,41,26,13,7.4,561,879
10,1,1,41,26,13,7.4,561,879
16,1,1,41,26,13,7.4,561,879
13,1,1,41,26,13,7.4,561,879
18,1,1,41,26,13,7.4,561,879
22,1,1,41,26,13,7.4,561,879
11,1,1,41,26,13,7.4,561,879
0,1,1,41,26,13,7.4,561,879
15,1,1,41,26,13,7.4,561,879
4,1,1,41,26,13,7.4,561,879
23,1,1,41,26,13,7.4,561,879
13,1,1,41,26,13,7.4,561,879
0,1,1,41,26,13,7.4,561,879
8,1,1,41,26,13,7.4,561,879
10,1,1,41,26,13,7.4,561,879
16,1,1,41,26,13,7.4,561,879
15,1,1,41,26,13,7.4,561,879
13,1,1,41,26,13,7.4,561,879
8,1,1,41,26,13,7.4,561,879
2,1,1,41,26,13,7.4,561,879
21,1,1,41,26,13,7.4,561,879
15,1,1,41,26,13,7.4,561,879
18,1,1,41,26,13,7.4,561,879
0,1,1,41,26,13,7.4,561,879
7,1,1,41,26,13,7.4,561,879
10,1,1,41,26,13,7.4,561,879
21,1,1,41,26,13,7.4,561,879
18,0,1,41,26,13,7.4,561,879
15,0,1,41,26,13,7.4,561,879
9,0,1,41,26,13,7.4,561,879
16,1,1,41,26,13,7.4,561,879
15,1,1,41,26,13,7.4,561,879
0,1,1,41,26,13,7.4,561,879
14,1,1,41,26,13,7.4,561,879
22,1,1,41,26,13,7.4,561,879
9,1,1,41,26,13,7.4,561,879
20,1,1,41,26,13,7.4,561,879
13,0,1,41,26,13,7.4,561,879
18,0,1,41,26,13,7.4,561,879
23,1,1,41,26,13,7.4,561,879
15,1,1,41,26,13,7.4,561,879
21,1,1,41,26,13,7.4,561,879
16,1,1,41,26,13,7.4,561,879
20,1,1,41,26,13,7.4,561,879
5,1,1,41,26,13,7.4,561,879
9,0,0,41,26,13,7.4,561,879
0,1,1,41,26,13,7.4,561,879
17,1,1,41,26,13,7.4,561,879
0,1,1,41,26,13,7.4,561,879
0,1,0,41,26,13,7.4,561,879
15,0,1,41,26,13,7.4,561,879
12,0,1,41,26,13,7.4,561,879
15,0,1,41,26,13,7.4,561,879
3,0,1,41,26,13,7.4,561,879
12,0,1,41,26,13,7.4,561,879
1,1,1,41,26,13,7.4,561,879
22,1,1,41,26,13,7.4,561,879
10,1,1,41,26,13,7.4,561,879
0,1,1,41,26,13,7.4,561,879
13,1,1,41,26,13,7.4,561,879
